40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,29,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,33,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,14,19,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8,29,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,13,26,8,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7,25,14,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,1,11,26,11,3,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,8,21,13,0,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,1,9,31,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,6,32,11,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,5,34,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4,38,10,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,3,32,9,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,2,2,38,8,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,40,8,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,38,5,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,42,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,41,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,46
