162.16,137.34,97.539,92,79.109,69.617,60.192,56.346,52.973,54.272,45.712,49.242,43.936,42.969,43.333,40.625,41.758,37.645,38.003,39.601
180.68,146.2,98.208,96.067,78.089,69.463,63.456,54.917,52.381,51.584,47.011,47.576,45.895,41.757,43.092,41.826,39.933,38.524,37.388,38.832
163.48,123.25,102.69,90.444,77.71,66.904,62.869,57.747,52.239,51.152,47.367,45.297,43.615,41.965,41.542,39.346,39.862,37.874,38.433,38.897
168.16,153.28,102.31,94.783,81.036,67.519,73.578,57.743,55.289,51.999,45.592,47.165,44.092,41.541,41.632,39.178,40.964,38.837,37.174,38.802
155.8,139.52,101,96.011,79.169,69.322,68.544,58.987,54.778,50.318,49.133,45.509,43.777,41.98,41.585,40.038,40.542,37.934,38.085,38.063
182.23,139,101.29,86.534,79.524,69.456,64.127,58.008,50.431,49.14,47.183,47.499,46.174,41.629,42.23,39.573,39.611,36.733,40.158,38.764
168.77,133.34,105.86,92.325,86.014,69.204,65.76,54.986,51.187,51.118,45.325,43.302,44.857,42.211,43.706,40.161,40.29,37.791,38.375,39.501
161.89,135.04,100.39,99.417,87.886,67.891,66.672,63.055,52.822,51.927,46.412,49.153,43.972,41.849,42.171,39.586,39.754,37.435,39.256,39.161
174.75,130.36,111.83,92.794,85.183,68.794,63.204,59.239,55.125,51.618,44.918,47.733,44.266,44.079,42.981,38.511,39.886,38.405,38.824,40.638
178.73,133.42,107.76,95.669,81.089,74.272,65.097,54.438,55.125,47.664,44.745,45.94,41.35,41.278,41.372,38.725,40.994,39.282,39.361,38.424
162.28,138.71,108.89,92.022,80.056,66.53,62.677,58.105,53.054,51.053,46.181,46.517,45.114,40.913,41.864,40.054,41.047,38.479,40.716,37.927
155.83,154.79,94.272,94.832,78.989,75.319,63.696,56.951,50.974,52.181,44.956,45.401,42.994,42.595,42.663,38.116,40.587,37.317,38.624,39.054
197.47,135.89,99.622,101.42,73.092,79.183,63.094,56.18,54.491,52.43,47.951,47.05,44.258,42.539,40.821,41.747,40.459,38.178,37.853,37.682
162.03,140.92,109.51,102.83,76.992,67.706,61.178,59.88,50.534,52.898,46.515,46.446,41.389,41.596,43.284,40.057,39.189,38.742,38.208,37.509
160.79,148.45,97.938,89.949,75.882,65.449,64.362,56.681,52.823,50.568,45.135,48.55,43.856,41.882,42.096,38.606,40.797,36.576,39.965,39.393
163.16,163,100.47,89.774,82.278,65.875,69.446,57.702,54.843,52.009,45.548,48.688,47.178,42.127,40.076,38.575,39.117,38.242,37.791,38.037
175.48,131.92,112.04,90.722,76.664,68.53,64.184,55.355,51.224,54.442,45.139,46.808,45.229,44.177,42.568,39.215,39.625,39.426,37.414,38.094
166.57,130.34,100.68,97.22,79.336,68.091,65.301,60.89,55.796,54.504,45.866,46.634,43.773,41.97,42.143,38.442,40.309,38.289,37.992,37.788
154.01,126.98,101.94,98.394,72.289,68.161,62.28,58.036,53.926,52.339,46.659,49.508,44.405,42.661,42.062,38.232,40.36,39.533,37.867,39.252
171.73,123.49,97.503,88.791,79.428,72.112,66.796,59.583,53.709,49.486,45.044,49.287,44.294,41.652,42.497,39.438,39.862,38.62,39.703,37.338
157.23,147.26,110.09,88.717,76.631,71.224,69.407,58.353,50.686,50.003,45.223,47.558,45.497,42.348,43.22,41.4,41.447,38.653,38.34,39.273
152.26,140.56,104.57,87.151,77.139,72.334,62.128,60.467,55.288,52.541,46.326,47.997,45.604,41.615,41.964,40.291,40.65,38.142,40.043,39.945
167.25,125.87,104.33,91.879,78.728,66.501,64.976,59.296,55.072,52.377,46.188,47.128,42.837,43.812,42.311,38.023,38.778,39.48,40.143,38.491
175.07,144.91,98.483,93.621,73.406,70.794,62.616,58.512,53.59,52.126,45.362,47.158,43.636,42.374,42.415,38.786,40.687,37.756,39.606,37.125
167.89,142.51,102.8,98.23,82.647,66.211,71.209,55.339,53.325,50.272,47.074,47.142,42.576,42.778,41.53,40.159,39.581,38.758,37.205,37.397
159.39,135,103.69,96.322,77.694,67.661,63.677,62.12,53.034,48.958,46.533,48.313,43.734,41.796,41.367,37.718,40.889,37.772,40.583,39.332
168.25,131.7,97.983,90.761,79.267,66.386,67.433,56.548,57.062,49.914,46.537,45.98,42.931,42.762,42.056,40.426,39.404,39.185,37.542,39.395
180.04,124.84,102.89,92.008,83.425,71.607,64.289,61.441,53.313,51.464,44.423,50.704,42.607,41.583,42.637,40.249,39.35,38.144,40.576,36.96
174.77,124.22,106.81,91.958,78.342,67.861,64.347,55.597,51.572,53.931,44.989,49.114,44.105,43.714,40.237,38.829,39.321,37.43,38.634,37.565
169.09,124.61,100.26,102.21,78.59,66.299,66.42,57.906,53.441,54.516,48.969,49.659,45.472,43.709,44.308,38.465,39.268,37.242,37.834,37.306
160.86,143.49,97.178,91.249,72.548,68.431,61.786,55.169,52.318,52.976,46.35,46.712,44.759,42.028,41.389,39.506,39.39,37.835,37.494,38.002
169.6,124.71,105.41,92.067,72.996,64.5,64.729,57.988,54.531,55.095,48.914,49.396,44.616,42.77,44.604,39.12,42.07,37.272,40.451,38.14
165.82,141.17,101.06,90.254,75.478,70.249,69.641,56.711,55.141,52.86,44.708,43.678,44.99,42.464,42.478,40.101,40.869,37.786,39.581,37.569
166.13,136.48,101.86,100.38,75.714,72.221,65.633,58.745,54.44,51.367,45.966,48.737,42.537,42.991,44.363,38.991,39.726,36.864,37.625,37.474
161.05,132.48,97.417,87.836,74.546,67.711,63.715,55.255,53.008,54.231,50.393,45.41,43.544,42.278,42.906,40.044,40.941,37.126,38.008,40.376
160.73,130.21,99.078,98.911,78.778,68.378,65.772,56.097,51.718,51.747,47.472,49.518,43.718,40.565,42.219,38.927,38.944,37.712,38.123,38.42
