0.78867,0.71542,0.65518,0.61825,0.58702,0.55936,0.53157,0.50707,0.47943,0.46469,0.43547,0.42989,0.42449,0.42056,0.41394,0.40945,0.40239,0.3983,0.39299,0.38772
0.78921,0.71541,0.65136,0.61727,0.58844,0.5561,0.53062,0.50482,0.48362,0.46571,0.43719,0.42883,0.42405,0.41956,0.41343,0.4082,0.4036,0.39929,0.39259,0.38776
0.78967,0.71289,0.65574,0.61795,0.59036,0.55991,0.53013,0.50787,0.48484,0.46603,0.43481,0.42875,0.42427,0.4185,0.4146,0.41019,0.40294,0.39808,0.39351,0.38849
0.78764,0.7122,0.65242,0.61782,0.5888,0.56176,0.5324,0.50515,0.48377,0.46661,0.43511,0.42982,0.42479,0.42056,0.41313,0.40864,0.40353,0.39819,0.39226,0.38857
0.78775,0.71516,0.6541,0.61656,0.5857,0.55828,0.53247,0.50632,0.4835,0.46505,0.43624,0.43069,0.42394,0.41924,0.41196,0.40919,0.40485,0.39881,0.39218,0.38746
0.78747,0.71562,0.65634,0.61886,0.58806,0.55891,0.5318,0.50543,0.484,0.46711,0.43478,0.43044,0.4268,0.41979,0.41478,0.40772,0.40389,0.3994,0.39292,0.38621
0.78915,0.71342,0.65392,0.61658,0.58725,0.558,0.53051,0.5043,0.48346,0.46527,0.44671,0.42985,0.42665,0.41868,0.41493,0.41154,0.40569,0.39808,0.39178,0.38743
0.78689,0.71689,0.65348,0.61912,0.58952,0.55986,0.53244,0.50672,0.48486,0.46643,0.43591,0.42908,0.42453,0.41942,0.41471,0.40923,0.40176,0.39911,0.39218,0.38802
0.78857,0.7118,0.65199,0.61992,0.58805,0.5594,0.53171,0.50657,0.48407,0.467,0.43591,0.4285,0.42464,0.41934,0.41262,0.40714,0.40411,0.39752,0.39509,0.38621
0.78986,0.71041,0.6519,0.61719,0.58628,0.5589,0.52924,0.50498,0.48349,0.46585,0.44382,0.42985,0.42453,0.41949,0.41405,0.41103,0.4047,0.39911,0.39457,0.38824
0.78815,0.71374,0.65509,0.61671,0.58638,0.5589,0.53039,0.50551,0.48177,0.46611,0.43481,0.4304,0.4235,0.421,0.41328,0.40875,0.40393,0.39918,0.39292,0.3893
0.78572,0.71397,0.65026,0.61939,0.58837,0.55792,0.53064,0.50748,0.4828,0.46541,0.43536,0.42919,0.42548,0.41916,0.41449,0.40849,0.40463,0.39856,0.39215,0.38882
0.78681,0.71224,0.65529,0.61792,0.58663,0.55939,0.52998,0.50552,0.48251,0.46647,0.43694,0.42905,0.42427,0.41975,0.41343,0.40923,0.40334,0.39911,0.39387,0.38724
0.78677,0.71134,0.6518,0.61827,0.58887,0.5605,0.53093,0.50611,0.48339,0.46596,0.43444,0.43161,0.42471,0.42004,0.41445,0.40883,0.4036,0.39936,0.39141,0.38699
0.78801,0.71404,0.65094,0.61682,0.58856,0.55766,0.53093,0.50573,0.48511,0.46535,0.43488,0.43044,0.42346,0.41894,0.41468,0.40787,0.40393,0.3994,0.39214,0.38798
0.78576,0.71527,0.65521,0.61661,0.58893,0.55852,0.53067,0.50582,0.48299,0.46688,0.44559,0.43018,0.42456,0.41732,0.41394,0.40978,0.40467,0.39683,0.39259,0.38927
0.78936,0.71104,0.65675,0.6182,0.5871,0.55924,0.53109,0.5047,0.48367,0.4673,0.44566,0.4304,0.42247,0.4192,0.41269,0.40783,0.40511,0.39675,0.39329,0.39033
0.78883,0.71571,0.65366,0.61788,0.58858,0.55901,0.53074,0.5058,0.4844,0.46556,0.43799,0.4285,0.4246,0.41905,0.41654,0.41044,0.40386,0.39856,0.39192,0.38724
0.78557,0.71352,0.65613,0.61963,0.58716,0.55813,0.5288,0.50652,0.48421,0.45965,0.43591,0.43074,0.42475,0.41916,0.41339,0.40761,0.4029,0.40017,0.39192,0.38739
0.78752,0.71537,0.65563,0.6182,0.58723,0.55817,0.53134,0.50786,0.48363,0.46714,0.44537,0.43172,0.42456,0.41865,0.41446,0.40974,0.40386,0.39612,0.39248,0.38904
0.78545,0.71297,0.65304,0.61887,0.58813,0.5584,0.53169,0.50717,0.48444,0.46599,0.4458,0.43066,0.42343,0.41883,0.41423,0.40809,0.40367,0.39881,0.39461,0.38724
0.78603,0.71229,0.65238,0.61806,0.58695,0.55846,0.53268,0.5058,0.48231,0.46581,0.43719,0.43033,0.42376,0.41891,0.41475,0.40813,0.40378,0.39962,0.39354,0.38827
0.78681,0.71483,0.65176,0.62009,0.58805,0.55731,0.53032,0.50591,0.48442,0.46719,0.44469,0.42872,0.42398,0.41876,0.41317,0.41092,0.40386,0.39756,0.39229,0.38827
0.78521,0.71346,0.65188,0.61586,0.58703,0.55836,0.53285,0.50687,0.48503,0.46501,0.44644,0.42985,0.42456,0.42026,0.41247,0.40967,0.4054,0.39892,0.39211,0.38846
0.78746,0.713,0.65197,0.61806,0.58863,0.55822,0.53132,0.50625,0.48538,0.46672,0.43763,0.42989,0.42533,0.41828,0.41365,0.40765,0.40434,0.39797,0.39266,0.38717
0.78695,0.71384,0.65472,0.61891,0.58791,0.55889,0.5299,0.50818,0.48249,0.46623,0.44558,0.42835,0.42636,0.41927,0.41523,0.40993,0.40294,0.39627,0.39424,0.38971
0.78715,0.71375,0.65351,0.61944,0.58789,0.56048,0.53085,0.5054,0.48405,0.46512,0.43723,0.43154,0.42607,0.41924,0.4139,0.40864,0.40264,0.39833,0.39296,0.38872
