0.42791,0.65279,0.72732,0.75583,0.7561,0.76639,0.78058,0.77157,0.75852,0.75027,0.75284,0.76711,0.76074,0.74654,0.74306,0.74214,0.74171,0.73233,0.74596,0.75458
0.41309,0.65177,0.72404,0.73807,0.75579,0.7739,0.77656,0.77504,0.75768,0.75471,0.75524,0.7667,0.76008,0.75422,0.7471,0.74012,0.7411,0.73373,0.74189,0.75259
0.38258,0.6832,0.73126,0.75253,0.76635,0.76415,0.77944,0.76961,0.76286,0.75982,0.75511,0.76847,0.75886,0.75158,0.74505,0.73981,0.7406,0.73318,0.74943,0.75136
0.3818,0.65133,0.72623,0.75391,0.75932,0.77118,0.77626,0.77985,0.76038,0.75123,0.75564,0.76823,0.75702,0.75299,0.74483,0.74643,0.7382,0.73146,0.74883,0.75069
0.38395,0.64939,0.72186,0.74714,0.76081,0.76869,0.77411,0.77576,0.75873,0.75281,0.75113,0.76725,0.75612,0.75061,0.74539,0.74018,0.73766,0.7301,0.74456,0.75626
0.40017,0.65906,0.72176,0.7575,0.76452,0.77412,0.78117,0.76324,0.76338,0.75468,0.75448,0.76652,0.75564,0.75431,0.74622,0.74147,0.73736,0.72938,0.74514,0.75459
0.41103,0.68646,0.71353,0.75533,0.75837,0.76754,0.77406,0.76582,0.75672,0.75245,0.75177,0.77368,0.75337,0.74828,0.74296,0.74119,0.74064,0.73038,0.74858,0.75341
0.35656,0.6733,0.71811,0.75414,0.76434,0.77886,0.77191,0.77672,0.76214,0.7505,0.75571,0.76767,0.75936,0.75658,0.74917,0.73878,0.73863,0.73098,0.7506,0.75165
0.33849,0.67223,0.73523,0.75518,0.757,0.76877,0.76977,0.76724,0.76064,0.75483,0.74971,0.76743,0.75586,0.74909,0.74423,0.74306,0.74246,0.73263,0.74659,0.75314
0.39915,0.65008,0.72154,0.74838,0.75058,0.77958,0.76957,0.77165,0.75971,0.75132,0.7542,0.77258,0.75618,0.7509,0.7466,0.73977,0.73885,0.73425,0.74933,0.75251
0.37433,0.67653,0.70586,0.75064,0.7617,0.76596,0.77634,0.76921,0.76364,0.75079,0.75512,0.77101,0.75496,0.75266,0.74426,0.74069,0.74399,0.73479,0.7417,0.75283
0.44114,0.67725,0.7317,0.74135,0.76159,0.76624,0.77154,0.77279,0.75922,0.75024,0.74984,0.76979,0.75569,0.74996,0.7452,0.74049,0.73886,0.73623,0.74528,0.75288
0.40917,0.67996,0.71913,0.74814,0.76244,0.7733,0.77142,0.77276,0.76121,0.75211,0.74952,0.7675,0.75676,0.74736,0.74394,0.74588,0.73732,0.73367,0.74638,0.75301
0.41509,0.66775,0.72713,0.75766,0.75781,0.7678,0.78133,0.77137,0.75861,0.75703,0.7555,0.76863,0.75634,0.75249,0.74357,0.74016,0.741,0.73263,0.74696,0.7532
0.38151,0.67046,0.72851,0.75364,0.75907,0.76602,0.77237,0.77199,0.75573,0.75467,0.75267,0.76637,0.75457,0.74732,0.74326,0.74152,0.73768,0.73583,0.74862,0.75275
0.34966,0.67082,0.73613,0.7488,0.76378,0.76042,0.77269,0.77305,0.76178,0.75364,0.75254,0.76534,0.75727,0.75139,0.74408,0.74232,0.73908,0.73087,0.74258,0.75177
0.43843,0.6712,0.71486,0.75108,0.7548,0.77017,0.77253,0.77664,0.7586,0.74776,0.75744,0.76991,0.75714,0.75144,0.74483,0.74062,0.74128,0.73199,0.74116,0.75111
0.39016,0.63886,0.71855,0.7575,0.75544,0.77335,0.77754,0.77545,0.75885,0.749,0.75436,0.77022,0.75391,0.75577,0.74274,0.74038,0.73816,0.72929,0.74608,0.75329
0.39153,0.67905,0.7171,0.74478,0.75615,0.77223,0.76677,0.76873,0.75793,0.75504,0.75249,0.76684,0.75645,0.74923,0.7446,0.74648,0.74275,0.73795,0.74647,0.75279
0.39481,0.67642,0.73306,0.75258,0.75979,0.7692,0.77497,0.78181,0.76608,0.75542,0.75092,0.76851,0.75636,0.75055,0.74465,0.74266,0.74045,0.73625,0.74069,0.756
0.36033,0.66016,0.72776,0.75437,0.75881,0.77409,0.77294,0.7654,0.75939,0.75174,0.75774,0.76733,0.75612,0.74849,0.74412,0.74494,0.74292,0.73289,0.74614,0.75118
0.46161,0.65528,0.71345,0.74555,0.75841,0.76854,0.77543,0.77121,0.76258,0.75297,0.7563,0.76602,0.75525,0.7556,0.74416,0.74084,0.7377,0.73505,0.74716,0.75212
0.42176,0.64903,0.70895,0.75084,0.76554,0.76986,0.77365,0.77038,0.75944,0.75154,0.75067,0.76762,0.75687,0.75282,0.74268,0.74099,0.73976,0.73083,0.74196,0.75063
0.36197,0.66884,0.72828,0.74812,0.75206,0.76841,0.76986,0.77396,0.75813,0.75448,0.75313,0.7689,0.75503,0.75147,0.74477,0.7412,0.73784,0.72984,0.743,0.75221
0.40269,0.66956,0.71101,0.7523,0.76215,0.77566,0.77316,0.77562,0.75863,0.75009,0.75144,0.77161,0.75721,0.74858,0.74473,0.74015,0.74274,0.73606,0.74693,0.75284
0.38888,0.69198,0.71101,0.75677,0.76262,0.77035,0.77822,0.76863,0.75877,0.75195,0.75211,0.76983,0.75525,0.75464,0.74781,0.74076,0.74365,0.72988,0.74325,0.75313
