34,15,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,8,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,8,15,10,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,14,11,6,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,4,12,7,11,5,3,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2,6,7,9,11,4,4,3,0,0,0,0,0,0,0,0,0,0
1,0,1,7,11,8,6,8,7,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,2,5,11,18,11,8,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,2,6,15,11,11,2,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,6,13,26,12,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,8,29,12,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,6,33,10,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,4,36,9,1,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,3,36,10,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,2,4,33,10,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,34,15,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,10,24,8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,39,9,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,19,11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,41
